,question,answer,img_id,type
4834,màu của xe tải là gì,màu đỏ,203440,2
4835,người phụ nữ đặt một số món đồ để cô ấy có thể hòa chúng vào nhau ở đâu,máy xay,575060,3
4836,những gì đi qua chiếc xe jeep màu đen trên một đường cao tốc ngay trước một cầu vượt,xe tải,539436,0
4837,cầu thủ bóng chày đang ở đâu,sân vận động,119036,3
4838,điều gì sắp cất cánh từ nhà ga,máy bay,503292,0
4839,con mèo nằm ở đâu,vali,92801,3
4840,cái gì ở trên cùng của một công trình kiến ​​trúc bằng xi măng,đồng hồ,366256,0
4841,con thỏ ngồi ở đâu,phòng,508899,3
4842,những gì một mình trên tầng sáng bóng,vali,511251,0
4843,người đàn ông đang ở đâu,đường phố,391956,3
4844,có bao nhiêu con ngựa vằn trưởng thành đứng gần đống đất hếch,ba,31269,1
4845,tủ đông lạnh lớn đang ở đâu,phòng bếp,253382,3
4846,màu của cỏ là gì,màu xanh lá,164667,2
4847,cái gì đang nằm trên đầu hai quả chanh trong một cái đĩa,quả cam,368096,0
4848,những gì đang đứng bên trong một bao vây,con voi,389316,0
4849,người trượt ván ở đâu,ga-ra,492548,3
4850,màu của lá là gì,màu xanh lá,385146,2
4851,đầu bếp và bồi bàn đang ở đâu,quán ăn,370479,3
4852,người đàn ông cưỡi những gì trên một bên đất liền,ván trượt,443065,0
4853,màu của chiếc giường là gì,màu trắng,549413,2
4854,những gì đang được đưa vào sô cô la lỏng,bánh,392991,0
4855,màu sắc của bông hoa là gì,màu tía,332723,2
4856,người đàn ông cắt gì trong bếp của mình,thịt,419974,0
4857,chuyện gì đang xảy ra trên đường,tàu hỏa,372070,0
4858,có bao nhiêu diều đầy màu sắc của các loại hình dạng đang bay trên bầu trời xanh,sáu,302071,1
4859,cái gì đang ngồi bên dưới một ngôi nhà trên cây bằng gỗ và một chiếc xích đu lốp xe,gấu,438692,0
4860,người đàn ông đang giữ ván trượt tuyết ở đâu,nhà ở,117031,3
4861,"những gì đứng trên bầu trời tươi sáng, rõ ràng",tòa tháp,509551,0
4862,bó lục bình trắng sắp xếp ở đâu,lọ cắm hoa,515434,3
4863,có bao nhiêu người với vali đang đi bộ xuống phố,ba,446971,1
4864,có bao nhiêu người tạo dáng chụp ảnh khi đang trượt tuyết,năm,240820,1
4865,màu của yếm là gì,màu vàng,557685,2
4866,những gì được thiết kế với các bộ phận bằng gỗ mộc mạc,phòng bếp,356400,0
4867,có bao nhiêu người trượt tuyết đang tạo dáng cho bức ảnh,ba,471330,1
4868,màu của chiếc tàu là gì,màu đỏ,425072,2
4869,người phụ nữ bên ngoài sửa chữa gì,chiếc ô,520237,0
4870,điều gì nói rằng nó là gần 11 giờ `đồng hồ,đồng hồ,540789,0
4871,có bao nhiêu phụ nữ đang ngồi bên ngoài một cái cây với hành lý,hai,121056,1
4872,có bao nhiêu con hươu cao cổ đi xung quanh bên cạnh những cọc gỗ lớn,bốn,4319,1
4873,những gì nằm trên bàn cạnh bàn phím,chuột,447548,0
4874,những gì hầu như không chạm vào bề mặt ở một hồ nước,dĩa nhựa,417193,0
4875,những gì được gắn trên mặt nước gần cầu vượt,con thuyền,545924,0
4876,những gì đỗ gần cảnh một tai nạn,xe ô tô,434990,0
4877,những gì nằm ở góc sai xuống một cống nước dưới nước sông bên cạnh nó có vẻ cao,băng ghế,545363,0
4878,những gì đang tụ tập với nhau trên tấm thảm góc sau một đống hành lý,con chó,471521,0
4879,màu của chiếc nắp là gì,màu nâu,80339,2
4880,những gì giữ một bông hoa màu hồng trong cửa sổ,lọ cắm hoa,491294,0
4881,những gì đang diễn ra một khuynh hướng trong tuyết,tàu hỏa,393478,0
4882,màu của xe là gì,màu xanh dương,455198,2
4883,có bao nhiêu con ngựa vằn đang đi bộ qua cánh đồng cỏ với cây trong nền,bốn,501038,1
4884,"người duy nhất trên ván trượt, trượt tuyết qua những gì",cây,445048,0
4885,màu của con bò là gì,màu đen,137806,2
4886,những gì được sơn nửa màu xanh và nửa màu vàng,xe buýt,549718,0
4887,"cái gì sạch với gạch nâu, bồn rửa trắng và gương lớn",phòng,416184,0
4888,những gì xếp hàng ở cánh cửa của một ngôi nhà,con bò,509750,0
4889,màu của xe buýt là gì,màu đỏ,462238,2
4890,con mèo xám nằm ở đâu,chậu,1926,3
4891,có bao nhiêu phụ nữ đang tạo dáng chụp ảnh trong trang phục,hai,196378,1
4892,màu của thiên nga là gì,màu trắng,150562,2
4893,cái gì đậu trên đường băng sân bay,máy bay,478862,0
4894,ngựa vằn đứng ở đâu,chuồng,160930,3
4895,người phụ nữ chuẩn bị thức ăn ở đâu,phòng bếp,525668,3
4896,màu của gấu là gì,màu đen,222122,2
4897,những gì đầy màu sắc và trông ngon miệng và phong phú,rau xà lách,566687,0
4898,màu của áo là gì,màu trắng,226747,2
4899,có bao nhiêu hươu cao cổ đang nằm và đứng lên,hai,213399,1
4900,con mèo đang nằm ở đâu,ngăn kéo,266029,3
4901,những gì được phủ trong lớp phủ bên trong khay nướng,pizza,556478,0
4902,nhiều đầu bếp đang ở đâu,phòng bếp,58232,3
4903,người đàn ông cầm ly rượu để ngửi cái gì,rượu,381682,0
4904,có bao nhiêu hộp bánh pizza ở ngoài bãi cỏ,hai,327132,1
4905,làm sạch và sẵn sàng để được sử dụng,phòng bếp,448795,0
4906,màu của lá là gì,màu xanh lá,348850,2
4907,giường đang ngồi ở đâu,phòng ngủ,80159,3
4908,cái gì với bồn rửa và bồn tắm,bồn tắm,560298,0
4909,điều gì nằm trên đầu của nó trên bàn phím máy tính xách tay,con chó,427034,0
4910,gương và bàn trang điểm được trang trí ở đâu,phòng ngủ,188747,3
4911,con ngựa đã kéo những gì với những người trong xe,xe,500583,0
4912,cái gì đang đỗ bên cạnh đồng hồ đỗ xe trên đường phố,xe ô tô,414882,0
4913,màu của xe tải là gì,màu đỏ,121235,2
4914,nhóm người đang đứng ở đâu,con thuyền,226460,3
4915,màu của áo mưa là gì,màu đỏ,274116,2
4916,những gì đang ngồi trên một tờ giấy nhàu nát,con mèo,502275,0
4917,con chó nhỏ đang ngủ ở đâu,cái ghế,253388,3
4918,những gì trên các bài hát đang chờ hành khách cho chuyến đi tiếp theo của họ,xe lửa,537861,0
4919,có bao nhiêu người lướt sóng đang mặc bộ quần áo của chúng tôi đang cưỡi trên cùng một con sóng,ba,361592,1
4920,những gì đang ăn một số thực phẩm từ một máng gỗ,con heo,434089,0
4921,những gì nằm bên cạnh đồng hồ thu nhỏ,đồng hồ,482487,0
4922,cô gái trẻ châu á giữ được gì,chiếc ô,509590,0
4923,điều gì ở bên cạnh một con đường gần một chiếc xe cảnh sát,thân cây,434990,0
4924,màu của chiếc tàu là gì,màu xanh dương,62329,2
4925,những gì đang kéo một chiếc xe lửa màu đỏ,động cơ,429558,0
4926,người đàn ông đang tìm ở đâu,cửa hàng,344065,3
4927,màu của ánh sáng là gì,màu đỏ,81841,2
4928,những gì trong bát trên bàn,chuối,480122,0
4929,những gì đang ngồi trên gờ của một cửa sổ thư giãn,con chim,566038,0
4930,màu của con chó là gì,màu nâu,322945,2
4931,người phụ nữ đứng ở đâu,sân bay,296978,3
4932,có bao nhiêu chiếc bánh pizza chưa cắt trên bàn,hai,218886,1
4933,những gì đang đi dạo quanh những cái cây cùng nhau,con voi,474170,0
4934,những gì trong nồi nước sôi,cà rốt,459749,0
4935,những gì được tập hợp trên đá bên cạnh một vùng nước,con vịt,337035,0
4936,màu của cái tủ là gì,màu nâu,549725,2
4937,nhóm người tập hợp ở đâu,phòng bếp,350009,3
4938,có bao nhiêu người đứng giữa một căn bếp sơn màu xanh lam,ba,188965,1
4939,những chiếc bánh rán hình nhỏ này ở đâu,hộp,424665,3
4940,cái gì đang ngủ trên giường với một trải giường màu đỏ,con mèo,395644,0
4941,những gì đi lang thang xung quanh cánh đồng cỏ,gấu,346334,0
4942,phòng tắm toàn màu trắng này có những gì,bồn tắm,573993,0
4943,màu của cái bát là gì,màu nâu,271416,2
4944,cái gì đang đỗ gần máy bay bốn động cơ,xe ô tô,493286,0
4945,những gì chứa đầy hoa ngồi trên đỉnh sàn gỗ,hộp,424984,0
4946,có bao nhiêu con vật đang đẻ trên bãi cỏ gần một cái cây,bốn,280599,1
4947,một người phụ nữ lớn tuổi đang rán một số bánh rán ở đâu,chảo,487349,3
4948,trẻ mới biết đi ở đâu,cái ghế,375099,3
4949,đường ray nào cho phép tàu đến và đi,tàu hỏa,506416,0
4950,những gì đang nổi bật trong mở,xe máy,395324,0
4951,người đàn ông đang ăn gì trong một bọc,sandwich,512302,0
4952,con mèo trắng đang ngồi ở đâu,chậu,371773,3
4953,màu sắc của trái tim là gì,màu tía,303367,2
4954,có bao nhiêu con hươu cao cổ đi dạo bên ngoài gần một cánh cổng gỗ,ba,528748,1
4955,có bao nhiêu chiếc máy bay nhỏ đang bay trên bầu trời với những vệt hơi,bốn,246012,1
4956,những gì đang đi xuống đường ray xe lửa,tàu hỏa,450464,0
4957,màu của áo là gì,màu đen,50553,2
4958,những gì nằm bên cạnh máy nghe nhạc mp3 và các mặt hàng khác,máy vi tính,432859,0
4959,người đàn ông đang chụp ảnh mình ở đâu,gương,147897,3
4960,những gì xếp hàng trên vỉa hè gạch,xe máy,391011,0
4961,có bao nhiêu cái đĩa với những thứ có vẻ là thịt viên trên chúng,ba,154382,1
4962,những gì đang ngồi trong hộp,donut,451150,0
4963,con ngựa vàng nhìn qua cổng ở đâu,chuồng,500977,3
4964,nhà tù những gì với hai giường và sơn bong tróc từ tường,điện thoại,546649,0
4965,những gì đang ngồi dưới cỗ xe bên ngoài,lọ cắm hoa,549300,0
4966,cái gì đang ngồi dưới tay lái của một chiếc ô tô màu đen,con mèo,336372,0
4967,có bao nhiêu thanh thiếu niên đang học với máy tính xách tay của họ trong phòng khách,năm,521752,1
4968,con mèo đang đứng ở đâu,phòng bếp,112553,3
4969,cặp vợ chồng mới cưới đang cắt là gì,bánh,469203,0
4970,màu của ô cửa là gì,màu xanh lá,131460,2
4971,người cưỡi những gì xuống dốc trượt tuyết phủ tuyết,ván trượt,526371,0
4972,hai người đang ở đâu,phòng ngủ,37326,3
4973,có bao nhiêu đứa trẻ ở dưới một chiếc ô trên bàn,ba,367259,1
4974,màu của vali là gì,màu đen,208834,2
4975,một số cô gái trẻ,tàu hỏa,312090,3
4976,những gì đang ngồi trong một số bụi cây,gấu,441054,0
4977,người đàn ông đang cắt bánh ở đâu,phòng bếp,340069,3
4978,có bao nhiêu đứa trẻ nhỏ trên ván trượt tuyết với tuyết và cây trong nền,hai,294712,1
4979,có bao nhiêu con cừu gặm cỏ trên những bãi cỏ nhỏ trong tuyết,bốn,69777,1
4980,có bao nhiêu con voi đang dùng mũi đẩy khúc gỗ,hai,518245,1
4981,có bao nhiêu con voi với khách du lịch nhìn vào một ngôi đền,ba,26363,1
4982,máy bay chiến đấu cổ điển ở đâu,ga-ra,477029,3
4983,người đó trên ván trượt đang ở đâu,bát,530743,3
4984,thư viện có bàn và đóng cái gì với một người đang học,laptop,509811,0
4985,có gì trong bức ảnh ở một cánh đồng,con ngựa,371194,0
4986,đậu và rau xanh ở đâu,chảo,444869,3
4987,màu của lá là gì,màu xanh lá,503069,2
4988,cái gì đang nằm trên bàn trắng,bánh,556608,0
4989,có bao nhiêu người đang đi xuống lối đi bộ lót ván với ô,ba,149230,1
4990,những gì đang đi bên cạnh bức tường đá,hươu cao cổ,442614,0
4991,người đàn ông cưỡi gì đi bộ bên,ván trượt,422677,0
4992,người chạm vào những gì,sandwich,399377,0
4993,bồn vệ sinh màu xanh lá cây được tô điểm ở đâu,phòng tắm,455769,3
4994,có bao nhiêu người mặc áo sơ mi trắng và cà vạt trên ván trượt,ba,162021,1
4995,cậu bé cầm gậy bóng chày ở đâu,sân,10319,3
4996,màu của tường là gì,màu cam,188511,2
4997,con mèo đen trắng đang ngồi ở đâu,chậu,63950,3
4998,màu sắc của đi bộ là gì,màu đen,307583,2
4999,màu của lá là gì,màu xanh lá,319126,2
5000,những gì đang ngồi trên bàn khi một người đàn ông nhìn ra khỏi một cửa sổ,lọ cắm hoa,502063,0
5001,những gì đỗ trên vỉa hè bởi một tòa nhà,xe máy,421952,0
5002,người đàn ông đã thoát khỏi đâu,con thuyền,436717,3
5003,những gì cao chót vót trên thành phố london,đồng hồ,393523,0
5004,màu của mặt phẳng là gì,màu vàng,507276,2
5005,một sự sắp xếp của những bông hoa rực rỡ và cây xanh đánh thức những gì,tường,477949,0
5006,màu sắc của máy giặt là gì,màu đỏ,10337,2
5007,hàng vali được xếp hàng ở đâu,sân bay,516214,3
5008,màu của nhà vệ sinh là gì,màu trắng,139482,2
5009,màu của xe buýt là gì,màu xanh dương,257044,2
5010,màu của cỏ là gì,màu xanh lá,447108,2
5011,những gì giữ hoa cam và đỏ,lọ cắm hoa,530457,0
5012,người phụ nữ đang thưởng thức một miếng bánh ở đâu,quán ăn,279490,3
5013,màu của con voi là gì,màu tía,253221,2
5014,"những gì đứng gần cây cầu và các cấu trúc loại lớn, cổ điển lớn khác",tòa tháp,528578,0
5015,điện thoại thông minh mới nằm ở đâu,hộp,233543,3
5016,có bao nhiêu người đàn ông đứng cạnh nhau cầm bộ điều khiển wii,hai,158680,1
5017,bao nhiêu phụ nữ đang chuẩn bị lên một chiếc xe buýt màu xanh lá cây,hai,455340,1
5018,những gì có vẻ rất thấp đến sàn,nhà vệ sinh,404608,0
5019,màu sắc của thứ đang hạ cánh là gì,màu đen,225071,2
5020,con ngựa kéo những gì đang đi dọc theo lối đi,xe,501835,0
5021,hai con ngựa kéo những gì xuống phố,xe,421978,0
5022,những gì trong nước bên ngoài lễ hội,con thuyền,527098,0
5023,ai đó đang giữ một chiếc bánh sandwich,cái mâm,52096,3
5024,vài con cừu đang ở đâu,chuồng,50304,3
5025,cái gì bên cạnh cái lò sưởi với một cái bình đầy hoa,cái bàn,566012,0
5026,hoa ngồi ở đâu bên cạnh một cái đầu bãi đậu xe,lọ cắm hoa,459879,3
5027,đồng hồ lớn treo ở đâu,tòa nhà,201168,3
5028,những cuốn sách được chồng chất ở đâu,vali,389315,3
5029,màu của tòa nhà là gì,màu trắng,483806,2
5030,màu của chiếc ô là gì,màu cam,1216,2
5031,những gì giữ một cái gối màu trắng trong tay nó,gấu,571678,0
5032,toa tàu với hình vẽ trên đó dừng lại ở đâu,trạm,147616,3
5033,màu của con bò là gì,màu nâu,64818,2
5034,màu của bộ đồ là gì,màu đen,221156,2
5035,những gì đi liền với một thứ nhỏ hơn,gấu,516766,0
5036,cái gì đang nằm trên thứ màu xanh,tách,557510,0
5037,màu của áo là gì,màu đen,176978,2
5038,một số người đi xe đạp ở đâu,đường phố,21528,3
5039,cái gì đang treo trên cây chuối,chuối,360329,0
5040,chiếc vali ở đâu với những thứ trong đó,sàn nhà,498994,0
5041,những gì đang đứng trước tường,hươu cao cổ,574402,0
5042,mái vòm cao của vận động viên trượt ván ở đâu,đường bộ,277852,3
5043,người đàn ông đang chụp ảnh tự sướng ở đâu,gương,552110,3
5044,bàn với hai màn hình máy tính được nhìn thấy ở đâu,phòng ngủ,397253,3
5045,những gì kéo vào ga tàu cạnh nhau,xe lửa,559955,0
5046,"có bao nhiêu cô gái đang nhảy trên không, hai trong số họ đang cầm vợt bóng",năm,1943,1
5047,những gì bên cạnh nhau trước cửa sổ,giường,527994,0
5048,những gì đỗ trong bãi đậu xe bẩn,xe máy,449768,0
5049,hai chàng trai xem gì,diều,470766,0
5050,chuyến tàu thổi khói vào không khí,tàu,434022,0
5051,những con ngựa vằn nằm ở đâu,vườn bách thú,442793,3
5052,màu của tủ lạnh là gì,màu trắng,523390,2
5053,bánh mì được sưởi ấml ở đâu,lò vi sóng,129006,3
5054,cái nhìn cận cảnh,pizza,434634,0
5055,những gì lái xe xuống phố thành phố,xe buýt,548126,0
5056,những gì ngồi trên một chiếc ghế bọc,con chó,446522,0
5057,những gì đỗ ở giữa một đường phố phủ một miếng vải,xe đạp,390348,0
5058,có bao nhiêu đoàn tàu đậu cạnh nhau trên đường ray,hai,312692,1
5059,có bao nhiêu đầu bếp trong bếp nhà hàng đang chuẩn bị thức ăn,hai,348447,1
5060,màu của chiếc đĩa là gì,màu trắng,292152,2
5061,màu của bầu trời là gì,màu xanh dương,397010,2
5062,có bao nhiêu đứa trẻ trong một bức ảnh đen trắng,năm,531144,1
5063,màu của chiếc đĩa là gì,màu trắng,250735,2
5064,một số người kiểm tra đồ nội thất ở đâu,phòng,454144,3
5065,những gì bên cạnh hai cuộn giấy vệ sinh và điện thoại,nhà vệ sinh,576080,0
5066,một số bông hoa nhỏ đang ở đâu,lọ cắm hoa,33323,3
5067,những gì trong bãi đậu xe,xe tải,487131,0
5068,có bao nhiêu người đang cầm ô chờ trên đường,ba,397815,1
5069,những gì nhìn vào gương trong khi hình ảnh của nó đang được chụp,con mèo,490639,0
5070,những gì có bên trong túi hành lý,laptop,578553,0
5071,những gì đi qua trên đường phố,tàu hỏa,415840,0
5072,màu của con mèo là gì,màu đen,485044,2
5073,có bao nhiêu món tráng miệng sô cô la trên đĩa gần cam,bốn,46065,1
5074,có bao nhiêu người trên lưng ngựa xếp hàng thành một hàng,mười,341241,1
5075,màu của nước mắt là gì,màu nâu,456422,2
5076,con hươu cao cổ đang cúi xuống và ăn gì,bãi cỏ,562171,0
5077,những gì nằm trên cỏ xanh,con cừu,547383,0
5078,màu của dĩa nhựa là gì,màu vàng,280847,2
5079,những gì mở của tàu trắng và đỏ,cửa,547583,0
5080,những gì đang mang giỏ hàng với hai người đàn ông và một người phụ nữ trong đó,con ngựa,515303,0
5081,người đàn ông có râu ăn ở đâu,văn phòng,361469,3
5082,màu của con mèo là gì,màu cam,168963,2
5083,những gì đang tăng dần vào bầu trời cho thấy nó là hoàng hôn,tòa tháp,413709,0
5084,những gì đỗ trên vỉa hè gần một tòa nhà,xe máy,421952,0
5085,người phụ nữ đang làm việc ở đâu,phòng bếp,368474,3
5086,màu của điện thoại di động là gì,màu đen,551148,2
5087,có bao nhiêu người cùng nhau tạo dáng trên sàn nhảy,ba,4684,1
5088,sự đa dạng của các mặt hàng được trưng bày ở đâu,xe đẩy,535253,3
5089,đoàn tàu nào băng qua cầu vượt và chuyển đường,hàng hoá,344816,0
5090,người chơi quần vợt giao bóng đang ở đâu,sân vận động,86292,3
5091,lượng thực phẩm được phục vụ ở đâu,bát,400571,3
5092,những gì chứa rất nhiều bàn làm việc bằng gỗ,lớp học,373170,0
5093,những gì đỗ đỗ dọc theo đường phố,xe đạp,557552,0
5094,đầu bếp chuẩn bị thức ăn ở đâu,phòng bếp,310562,3
5095,ba bồn và ba gương ở đâu,phòng tắm,298034,3
5096,hai người phụ nữ mặc những gì đứng gần hàng rào,mũ,423715,0
5097,có bao nhiêu người đàn ông đang ngồi dưới ô trên vỉa hè,hai,40083,1
5098,màu của chiếc tàu là gì,màu vàng,482079,2
5099,một thanh sô cô la nằm ở đâu,hộp,460040,3
5100,những gì được hiển thị trên bầu trời xanh,tòa nhà,402334,0
5101,những bông hoa trắng nằm ở đâu,lọ cắm hoa,486573,3
5102,màu của quả táo là gì,màu xanh lá,510596,2
5103,người phụ nữ đang ngồi xuống và có bao nhiêu bàn tay trên mặt của cô ấy,một,209533,1
5104,màu của nước ép là gì,màu cam,119923,2
5105,có bao nhiêu người đàn ông trong sóng của đại dương,bốn,35711,1
5106,những bông hoa màu tím và màu vàng với cây xanh ở đâu,thùng chứa,325799,3
5107,bồn vệ sinh trắng ở đâu,nhà vệ sinh,110873,3
5108,anh chàng mặc những gì giữ một đĩa trắng,nón,394050,0
5109,người trẻ làm một mánh khóe trượt ván ở đâu,đường phố,181612,3
5110,những gì có hàng trăm cửa sổ và đồng hồ cao lên gần đầu,tòa nhà,553588,0
5111,cái bánh pizza đã ăn dở nằm ở đâu,hộp,542642,3
5112,những gì được cắt thành bốn lát trên đĩa,pizza,353830,0
5113,những gì chứa đầy những mảnh quần áo màu sắc khác nhau,cái túi,352080,0
5114,hai màn hình máy tính đang hiển thị các trang web ở đâu,phòng,375820,3
5115,những gì đang đi xuống một con đường thành phố với những người lái xe phụ nữ,xe máy,487688,0
5116,màu của các container là gì,màu vàng,575199,2
5117,những gì đang đi trên cánh đồng cỏ,con ngựa,518255,0
5118,có bao nhiêu bồn rửa dưới gương và ánh sáng trên tường,hai,570586,1
5119,người ngồi xem mọi người chơi trong nước ở đâu,cái ghế,160967,3
5120,những gì mặc kính râm khi nó nằm trong một chiếc xe hơi,con chó,569729,0
5121,có bao nhiêu người trên lưng ngựa đang cưỡi trên bãi biển,bốn,248229,1
5122,nhà vệ sinh đang ngồi trong một viên gạch được bao phủ trong một căn phòng là gì,sàn nhà,411943,0
5123,màu của gấu là gì,màu nâu,204806,2
5124,mèo con nhỏ ngồi ở đâu,tách,203179,3
5125,những bánh pizza mới được tạo ra ở đâu,quán ăn,43581,3
5126,cặp vợ chồng nấu ăn ở đâu,lò vi sóng,512892,3
5127,bó hoa được đặt ở đâu,lọ cắm hoa,161518,3
5128,màu của con ngựa là gì,màu nâu,195420,2
5129,những gì phải ngon vì một nửa của nó đã biến mất rồi,bánh,468022,0
5130,những gì ngồi đóng cửa trong phòng trung tính,tủ lạnh,407520,0
5131,ăn cỏ trong một cánh đồng là gì,ngựa rằn,551602,0
5132,cái gì đậu trên cành cây trên cây,con chim,337987,0
5133,người cưỡi trên một con dốc phủ đầy tuyết cầm cọc,ván trượt,356827,0
5134,một chiếc bánh sandwich đã cắt được đặt ở đâu,thùng chứa,76877,3
5135,những gì đang cuộn qua một ngọn đồi phủ tuyết,tàu hỏa,571746,0
5136,có bao nhiêu người ngồi vào bàn ăn tối,ba,567161,1
5137,du thuyền có thể được nhìn thấy ở khoảng cách với một chiếc thuyền nhỏ hơn hướng về nó,con thuyền,412690,0
5138,những gì chứa đầy rau do tay nắm giữ,đĩa ăn,568882,0
5139,cái gì đang nhìn vào người đàn ông chụp ảnh,hươu cao cổ,491481,0
5140,cái gì đang băng qua đường trong khi một chiếc xe jeep đang đậu đang quan sát,con voi,555472,0
5141,những gì đang đứng giữa một cánh đồng cỏ,hươu cao cổ,401820,0
5142,màu của xe buýt là gì,màu vàng,419439,2
5143,có bao nhiêu con ngựa và chúng được thể hiện bằng màu đen và trắng,hai,491666,1
5144,cái gì đang ngồi trong đống gần cam và trái cây khác,táo,352377,0
5145,có bao nhiêu con ngựa đen đang đứng với một giỏ hàng gắn liền với chúng,hai,577488,1
5146,người đàn ông kiểm tra sự phản ánh của mình ở đâu,gương,135392,3
5147,người đang chụp ảnh ở đâu,gương,175513,3
5148,màu của chiếc bình là gì,màu đen,407967,2
5149,màu của băng ghế là gì,màu vàng,240653,2
5150,một người đàn ông ngồi ở đâu,cửa tiệm,514293,3
5151,những gì được bao quanh bởi đá trên tường,nhà vệ sinh,389128,0
5152,màu của xe buýt là gì,màu xanh dương,128351,2
5153,những gì đỗ trên lối đi gần green grass,xe máy,395324,0
5154,những gì được đặt trên sàn nhà,chén đĩa,368679,0
5155,hai mươi hai mươi vào một ngày ảm đạm,đồng hồ,511379,0
5156,những gì được đậu trên mép giường,con mèo,435299,0
5157,cái gì trên nhà vệ sinh màu trắng giấy vệ sinh điện thoại và gạch đen,khăn,531023,0
5158,con thú nhồi bông nào được treo bên trong cốc cà phê,con mèo,562735,0
5159,những gì nằm dọc theo con đường dưới tán cây,băng ghế,347210,0
5160,một người phụ nữ châu á đang chụp ảnh tự sướng ở đâu,gương,237923,3
5161,có bao nhiêu điều khiển từ xa được gắn khóa dán vào một tivi,bốn,232302,1
5162,những gì được chụp qua camera điện thoại khi điện thoại đang rung,bức ảnh,370123,0
5163,những chiếc bánh rán nằm ở đâu,hộp,377814,3
5164,con mèo trưởng thành nằm ở đâu,vali,324857,3
5165,những gì nghiêng qua trong cánh đồng sang trọng bên cạnh một số con nai,hươu cao cổ,459757,0
5166,những chiếc giường được làm gọn gàng trong một phòng ngủ iwth,cửa sổ,388457,0
5167,cái gì đang ăn cỏ khô trên cổng,con bò,382315,0
5168,người phụ nữ nằm ở đâu,giường,57810,3
5169,những gì dừng lại ở đèn đỏ trên con đường tuyết rơi,xe ô tô,476773,0
5170,"có bao nhiêu đứa trẻ đang chơi đá bóng, một đứa đá quả bóng",ba,419223,1
5171,có bao nhiêu máy bay phản lực bay cùng nhau trong đội hình,bốn,179085,1
5172,có bao nhiêu người trượt ván đang trượt trên vỉa hè thành phố,hai,401553,1
5173,người đàn ông cưỡi những gì xuống dốc tuyết phủ,ván trượt,415334,0
5174,người phụ nữ nghỉ ngơi ở đâu,giường,229653,3
5175,nhóm đàn ông đang điều tra cái gì,hộp đựng,356648,0
5176,người đàn ông buộc một chiếc cà vạt ở đâu,phòng,554630,3
5177,người đàn ông đang chơi tennis ở đâu,quả bóng,460254,3
5178,màu của bóng là gì,màu đen,413539,2
5179,con chó đang ngồi ở đâu,cái ghế,317781,3
5180,những gì chuyến tàu đang đi xuống một số bài hát,hàng hoá,423215,0
5181,những gì đang chăn thả trên đồng cỏ,con cừu,490708,0
5182,người đàn ông chuẩn bị một bữa ăn ở đâu,phòng bếp,439479,3
5183,điều gì làm cho nó đi xuống đường ray,tàu hỏa,340036,0
5184,màu của chuối là gì,màu xanh lá,316826,2
5185,những gì đang ngậm một chiếc dĩa nhựa,con chó,568238,0
5186,con mèo ở đâu với cái đầu mắc kẹt,nhà vệ sinh,439364,3
5187,màu sắc của chiếc váy là gì,màu cam,446436,2
5188,có bao nhiêu máy bay đang hình thành trên bầu trời,sáu,250241,1
5189,những gì đang ngồi trên quầy cạnh nhau,chuối,543696,0
5190,những gì được bao phủ trong vàng sáng,đồng hồ,547221,0
5191,có bao nhiêu biển báo được kết hợp để giúp giao thông vượt ra khỏi khu vực lân cận,hai,386632,1
5192,những gì ở nơi hoang dã cùng nhau,con voi,415434,0
5193,đứa trẻ đang ngồi ở đâu,vali,446880,3
5194,một số người ngồi đang ngồi ở bàn ăn tại đâu,phòng,528587,3
5195,những gì trong công viên,băng ghế,391371,0
5196,hai người đang chơi ở đâu,phòng,91998,3
5197,làm sạch những gì bên cạnh vỏ táo và máy gọt vỏ,quả táo,360706,0
5198,màu của ván lướt là gì,màu trắng,290422,2
5199,màu của xe máy là gì,màu xanh dương,574739,2
5200,hai chàng trai đang làm việc ở đâu,quán ăn,182505,3
5201,có bao nhiêu con ngựa vằn con xuất hiện để tạo dáng trước một bụi cây ở vườn thú,ba,104098,1
5202,những gì ngồi trên cánh tay của ghế chặn máy tính xách tay,con mèo,408736,0
5203,vài con bò đứng ở đâu,chuồng,309881,3
5204,"có bao nhiêu chàng trai trong tuyết, đang đóng đai trên bảng tuyết của họ",sáu,505477,1
5205,cái gì đang đỗ ở bên đường,xe máy,473936,0
5206,hình ảnh của một người đứng rộng một mình những gì bên cạnh một đài phun nước,tòa tháp,469075,0
5207,cái gì đậu bên cạnh một số tòa nhà,xe ô tô,366179,0
5208,màu sắc của bông hoa là gì,màu tía,311988,2
5209,bát đĩa vuông đựng gì,chén đĩa,339356,0
5210,những gì đang đi trên cỏ,con ngựa,489266,0
5211,những gì tò mò về những gì trong giày,con mèo,364429,0
5212,những gì đang đi đằng sau mẹ,con voi,521288,0
5213,màu của con mèo là gì,màu trắng,554564,2
5214,những hành lý cổ nằm ở đâu,cửa sổ,489415,3
5215,màu của chiếc tàu là gì,màu cam,556647,2
5216,màu của bàn chải đánh răng là gì,màu vàng,44923,2
5217,hai bát hát và một bức tượng ngựa ở đâu,phòng tắm,304864,3
5218,có bao nhiêu người đàn ông đội mũ cao bồi đang trói chân một con bò,hai,149616,1
5219,màu của xe buýt là gì,màu xanh lá,387401,2
5220,những gì đỗ trong bãi đậu xe rất gần nhau,xe đạp,480036,0
